,Lat,Long_,Deaths,Case_Fatality_Ratio,Temperature,confirmed cases
1917,44.69565625,-85.55585247,112.0,1.272744414,-0.8272525473678898,8800.0
1918,43.29265605,-84.60505416,143.0,1.627815093,-0.6049466669235694,8785.0
1919,41.88753639,-84.59312019,153.0,1.760986152,-0.807466160103212,8688.0
1920,46.89988536,-88.68495385,106.0,1.129461907,-0.8598418910979472,9385.0
1921,43.83353985,-83.04078453,161.0,1.671164625,-0.8249247371014571,9634.0
1922,42.59716886,-84.37472069,122.0,1.059912841,-0.7632377650409912,11510.0
1923,42.94502238,-85.07413319,121.0,1.030244301,-0.7096981289130397,11745.0
1924,44.35486835,-83.63484895,169.0,3.021094029,-0.8086300652364284,5594.0
1925,46.20974132,-88.53136251,99.0,2.835863649,-1.0227886097482344,3491.0
1926,43.64060976,-84.84664923,139.0,1.303611738,-0.6305525798543288,10663.0
1927,42.24807035,-84.42258681,143.0,1.272995892,-0.7609099547745586,11233.0
1928,42.24542231,-85.53038622,124.0,1.03700117,-0.7632377650409912,11958.0
1929,44.68512729,-85.09085699,69.0,1.554054054,-0.8726448475633269,4440.0
1930,43.03197711,-85.54934642,109.0,0.890128535,-0.6480111568525738,12245.0
1931,47.63197653,-88.41434263,15.0,2.33281493,-0.7096981289130397,643.0
1932,43.99050893,-85.802173,42.0,1.771404471,-0.6712892595169005,2371.0
1933,43.09052506,-83.22153148,134.0,1.94669563,-0.7225010853784194,6883.0
1934,44.94430054,-85.80150326,67.0,1.534234028,-0.7818602471724526,4367.0
1935,41.89475156,-84.06603727,138.0,1.176626124,-0.693403457048011,11728.0
1936,42.60302282,-83.91297209,110.0,0.9131937099,-0.7713851009735055,12046.0
1937,46.47227431,-85.54471223,20.0,1.212856277,-0.9331679144905766,1649.0
1938,46.07028979,-85.04980537,38.0,1.291199456,-0.983215835218879,2943.0
1939,42.69158356,-82.92752801,149.0,1.515924,-0.6654697338508189,9829.0
1940,44.33352407,-86.05626916,106.0,2.216645755,-0.7644016701742075,4782.0
1941,46.4338914,-87.64043701,161.0,0.8602265441,-0.7853519625721016,18716.0
1942,43.99509218,-86.24988902,111.0,1.352668779,-0.7038786032469581,8206.0
1943,43.64064262,-85.32463223,124.0,1.229548835,-0.735304041843799,10085.0
1944,45.58038692,-87.55370409,77.0,1.106958022,-0.7329762315773665,6956.0
1945,43.64330771,-84.38804374,117.0,1.08972973,-0.4815727228026376,10737.0
1946,44.33772443,-85.09256478,69.0,1.950805768,-0.8214330217018081,3537.0
1947,41.92734151,-83.53749864,125.0,1.099550472,-0.6061105720567858,11368.0
1948,43.31082541,-85.15252824,127.0,1.351657052,-0.9482986812223888,9396.0
1949,45.0275929,-84.12696227,52.0,2.639593909,-0.8959229502276537,1970.0
1950,43.29123859,-86.15176712,143.0,1.477379584,-0.6165857182557327,9679.0
1951,43.554374,-85.80070107,180.0,1.335014463,-0.6270608644546798,13483.0
1952,42.66090111,-83.38595416,129.0,1.165766278,-0.7585821445081259,11066.0
1953,43.64124435,-86.26726673,103.0,1.358659807,-0.7201732751119868,7581.0
1954,44.33481032,-84.12725175,117.0,2.337195366,-0.4990312998008827,5006.0
1955,46.6652262,-89.31390481,44.0,3.361344538,-0.9773963095527972,1309.0
1956,43.98992088,-85.32566756,97.0,1.644904189,-1.093786822874431,5897.0
1957,44.68192279,-84.12939244,61.0,3.628792385,-0.886611709161923,1681.0
1958,45.02085831,-84.59898295,115.0,1.717699776,-1.0192968943485856,6695.0
1959,42.95996803,-85.9969107,120.0,1.034116615,-0.7178454648455541,11604.0
1960,45.34018577,-83.91498656,66.0,2.785985648,-0.6282247695878961,2369.0
1961,44.33473082,-84.61067651,128.0,2.307969708,-0.714353749445905,5546.0
1962,43.33433923,-84.0513121,138.0,1.758121122,-0.7225010853784194,7849.0
1963,43.42406072,-82.82055898,122.0,2.103746398,-0.9529543017552543,5799.0
1964,46.19235734,-86.19972234,18.0,0.8260670032,-0.9517903966220379,2179.0
1965,42.953928,-84.14585902,130.0,1.178528681,-0.7364679469770155,11031.0
1966,42.92655373,-82.67937954,137.0,1.849615586,-0.6666336389840352,7407.0
1967,41.91441767,-85.52797979,148.0,1.47764587,-0.6352082003871942,10016.0
1968,43.46606813,-83.41897025,128.0,1.979240539,-0.8307442627675388,6467.0
1969,42.25190229,-86.01939087,145.0,1.571805135,-0.6398638209200594,9225.0
1970,42.253105,-83.83853204,101.0,0.5834513681,-0.6864200262487129,17311.0
1971,42.28098405,-83.281255,149.0,1.698006571,-0.6200774336553818,8775.0
1972,44.33853602,-85.57712739,124.0,1.447921532,-0.8528584602986492,8564.0
1973,46.60962049,-93.4116826,65.0,1.794093293,-0.8342359781671878,3623.0
1974,45.27476015,-93.24604565,91.0,0.7376059077,-0.8528584602986492,12337.0
1975,46.93479392,-95.67158144,99.0,0.9619121648,-0.8458750294993511,10292.0
1976,47.97373527,-94.93732139,136.0,0.9726095974,-0.8342359781671878,13983.0
1977,45.69804958,-93.99514135,196.0,1.176823777,-0.86216970136438,16655.0
1978,45.42712824,-96.41403739,11.0,0.6395348837,-0.5979632361242713,1720.0
1979,44.03554215,-94.06699781,118.0,0.5653777969,-0.38962421727854696,20871.0
1980,44.24205652,-94.72562874,89.0,1.137525562,-0.32910115035129744,7824.0
1981,46.59180601,-92.67601019,117.0,1.045202787,-0.893595139961221,11194.0
1982,44.82017001,-93.8009918,134.0,0.4251538803,-0.7318123264441502,31518.0
1983,46.95043611,-94.32603968,92.0,1.094065882,-0.7178454648455541,8409.0
1984,45.02343421,-95.56403693,53.0,1.427032849,-0.5991271412574877,3714.0
1985,45.5021011,-92.90861945,131.0,0.7714050171,-0.8994146656273027,16982.0
1986,46.89289518,-96.48761922,135.0,0.5832289282,-0.7213371802452031,23147.0
1987,47.57992111,-95.37790562,32.0,1.30986492,-0.790007583104967,2443.0
1988,47.90504893,-90.52629546,5.0,0.6195786865,-1.200866095130334,807.0
1989,44.00715262,-95.18138802,42.0,1.133603239,-0.37682126081316725,3705.0
1990,46.48096553,-94.06755609,185.0,0.9775429326,-0.9471347760891725,18925.0
1991,44.67172617,-93.06299363,80.0,0.6535117856,-0.8121217806360773,12242.0
1992,44.02238415,-92.86244324,24.0,0.3632510973,-0.4734253868701232,6607.0
1993,45.93348491,-95.45335469,132.0,1.016714165,-0.7713851009735055,12983.0
1994,43.67381499,-93.94787458,59.0,1.341518872,-0.3151342887527014,4398.0
1995,43.67394126,-92.08980382,31.0,0.5390366893,-0.29534790148802365,5751.0
1996,43.67385583,-93.34884422,89.0,0.8568402811,-0.36285439921457124,10387.0
1997,44.40849741,-92.7234195,153.0,0.9949925213,-0.6200774336553818,15377.0
1998,45.93424769,-96.01139609,15.0,0.8436445444,-0.7050425083801743,1778.0
1999,45.00761521,-93.47694895,84.0,0.7566800662,-0.7876797728385343,11101.0
2000,43.67129565,-91.49143057,25.0,0.4680771391,-0.1836130086992553,5341.0
2001,47.10778564,-94.91693868,68.0,1.142281203,-0.8714809424301106,5953.0
2002,45.56181234,-93.29487636,127.0,1.102813477,-0.9366596298902254,11516.0
2003,47.51009045,-93.63092229,169.0,1.27499057,-0.8656614167640289,13255.0
2004,43.67423373,-95.15398258,20.0,0.7692307692,-0.32910115035129744,2600.0
2005,45.9459309,-93.29275192,60.0,1.422475107,-0.8086300652364284,4218.0
2006,45.1526059,-95.00586446,147.0,0.9541736986,-0.7248288956448521,15406.0
2007,48.77754106,-96.78317184,30.0,2.473206925,-0.7294845161777174,1213.0
2008,48.24539665,-93.78352843,42.0,1.170894898,-0.8586779859647309,3587.0
2009,44.9973857,-96.17488219,30.0,1.407129456,-0.3838046916124653,2132.0
2010,47.64270764,-91.44557998,33.0,1.271186441,-1.079819961275835,2596.0
2011,48.77217001,-94.90274472,6.0,0.6622516556,-0.7283206110445011,906.0
2012,44.37136597,-93.72844721,54.0,0.7311129163,-0.610766192589651,7386.0
2013,44.41311883,-96.26688165,7.0,0.4742547425,-0.6340442952539779,1476.0
2014,44.41327865,-95.83806103,80.0,0.9928021842,-0.607274477190002,8058.0
2015,47.32557075,-95.80921485,18.0,0.853485064,-0.8388915987000531,2109.0
2016,48.35825983,-96.37017407,24.0,0.974025974,-0.8121217806360773,2464.0
2017,43.67429718,-94.55099908,73.0,1.116207951,-0.3791490710795999,6540.0
2018,44.82367677,-94.27287017,120.0,0.9418412997,-0.6165857182557327,12741.0
2019,45.12328869,-94.52839455,82.0,1.169924383,-0.7108620340462561,7009.0
2020,45.93705297,-93.63236823,126.0,1.529497451,-0.9052341912933844,8238.0
2021,46.01265363,-94.27341528,118.0,1.082072444,-0.8353998833004042,10905.0
2022,43.67142874,-92.75234549,81.0,0.5947136564,-0.3861325018788979,13620.0
2023,44.02216709,-95.76328482,22.0,0.9495036685,-0.5851602796588916,2317.0
2024,44.35291112,-94.24710352,73.0,0.7553026384,-0.4862283433355029,9665.0
2025,43.67434621,-95.75329576,65.0,0.8323729031,-0.49553958440123363,7809.0
2026,47.32628443,-96.45620947,16.0,0.9085746735,-0.7341401367105828,1761.0
2027,44.00374114,-92.40209944,43.0,0.4158404405,-0.45247509447222917,10341.0
2028,46.40846929,-95.70835255,182.0,1.145807101,-0.8330720730339715,15884.0
2029,48.06642577,-96.0370814,43.0,1.015588096,-0.7190093699787704,4234.0
2030,46.12105238,-92.74070188,75.0,0.8962715105,-0.8575140808315146,8368.0
2031,44.02301619,-96.25841142,34.0,1.468682505,-0.4198857507421717,2315.0
2032,47.77372465,-96.40134647,127.0,1.218576089,-0.6189135285221653,10422.0
2033,45.58606667,-95.44451209,22.0,0.5777310924,-0.9168732426255477,3808.0
2034,45.01625271,-93.09872295,96.0,0.954792323,-0.8563501756982983,10055.0
2035,47.87197525,-96.09561104,14.0,1.334604385,-0.7131898443126887,1049.0
2036,44.40555844,-95.25207021,55.0,1.191507799,-0.4920478690015846,4616.0
2037,44.72836381,-94.94553734,59.0,1.339083069,-0.4839005330690702,4406.0
2038,44.3543376,-93.29658715,80.0,0.9942207856,-0.6759448800497659,8047.0
2039,43.67482683,-96.25296832,35.0,1.280643981,-0.3838046916124653,2733.0
2040,48.77501878,-95.81079919,47.0,0.9451035592,-0.8365637884336204,4973.0
2041,44.6490231,-93.53340251,79.0,0.6095359456,-0.876136562962976,12961.0
2042,45.44447208,-93.77617511,193.0,0.614551823,-0.8214330217018081,31405.0
2043,44.5796592,-94.23164924,29.0,0.6932823333,-0.5677017026606466,4183.0
2044,47.6048407,-92.46879855,58.0,1.014301653,-0.9564460171549032,5718.0
2045,45.55192576,-94.61078221,81.0,0.6816179282,-0.8842838988954903,11883.0
2046,44.02240351,-93.22627088,74.0,0.6251584016,-0.510670351133046,11837.0
2047,45.58613007,-96.00163705,16.0,0.4944375773,-0.7108620340462561,3236.0
2048,45.2829032,-95.68264092,34.0,1.279157261,-0.5944715207246224,2658.0
2049,46.06996226,-94.89785296,72.0,0.8707219736,-0.8284164525011062,8269.0
2050,45.77298854,-96.47062949,11.0,1.10775428,-0.5979632361242713,993.0
2051,44.28424356,-92.23121312,19.0,0.2900763359,-0.514162066532695,6550.0
2052,46.58589171,-94.96968506,65.0,1.277264689,-0.8260886422346734,5089.0
2053,44.02211116,-93.58720034,43.0,0.6892130149,-0.5479153153959688,6239.0
2054,45.03864533,-92.88429635,89.0,0.6811130203,-0.8807921834958413,13067.0
2055,43.97823903,-94.61413846,26.0,0.7726597325,-0.20572720623036564,3365.0
2056,46.35721532,-96.4684375,24.0,1.264488936,-0.7120259391794724,1898.0
2057,43.98772283,-91.78081305,80.0,0.5147011516,-0.34539582221632614,15543.0
2058,45.17297924,-93.96234781,83.0,0.7875327147,-0.7876797728385343,10539.0
2059,44.71710183,-95.86842453,31.0,1.020408163,-0.4094106045432247,3038.0
2060,31.47669768,-91.35326037,152.0,1.799242424,0.22491769305967918,8448.0
2061,34.88084463,-88.57996173,166.0,1.327469012,0.11318280027091071,12505.0
2062,31.17467303,-90.80501621,70.0,1.837752691,0.4856324429001388,3809.0
2063,33.08658803,-89.57838564,123.0,1.866181156,0.5228774071630614,6591.0
2064,34.81681228,-89.18945516,51.0,1.861313869,0.25517922652330394,2740.0
2065,33.79696941,-90.87372121,189.0,1.692789969,0.21909816739359741,11165.0
2066,33.93683395,-89.33686647,79.0,1.43688614,0.46700996076867735,5498.0
2067,33.44834567,-89.91994479,58.0,1.933333333,0.5205495968966287,3000.0
2068,33.91983202,-88.9481545,101.0,1.484857395,0.04451239741114683,6802.0
2069,33.34598242,-89.24809382,36.0,1.288014311,0.44838747863721595,2795.0
2070,31.97061673,-90.90702196,49.0,1.960784314,0.0782656462744206,2499.0
2071,32.04158545,-88.6889622,112.0,2.341137124,0.4867963480333551,4784.0
2072,33.65358105,-88.77784255,102.0,1.689860835,0.08292126680728597,6036.0
2073,34.22772299,-90.60415045,135.0,1.695340952,0.10387155920518,7963.0
2074,31.86977774,-90.44565118,126.0,1.411922905,0.3226857242498515,8924.0
2075,31.63225413,-89.55389939,119.0,1.419878296,0.3925200322428317,8381.0
2076,34.87625235,-89.99091418,108.0,0.9544835829,0.11434670540412702,11315.0
2077,31.18961454,-89.25832496,92.0,1.208255159,0.759150149205978,7614.0
2078,31.47786634,-90.89672989,39.0,1.710526316,0.39717565277569694,2280.0
2079,30.86259065,-88.64436789,90.0,1.056710109,1.0024063220481925,8517.0
2080,31.21444233,-88.63922281,60.0,1.585623679,0.9302442037887795,3784.0
2081,33.77036166,-89.80245083,140.0,2.220459952,0.46002652996937926,6305.0
2082,30.41830223,-89.48851033,161.0,1.097178683,1.2444985897571907,14674.0
2083,30.51359752,-89.12467576,101.0,1.095839235,1.2945465104854932,9217.0
2084,32.2656285,-90.44435448,113.0,1.275114745,0.0945603181394494,8862.0
2085,33.12345854,-90.08923538,105.0,2.047981276,0.5740892330245804,5127.0
2086,33.12825718,-90.52252707,47.0,2.059596845,0.2679821829886836,2282.0
2087,32.72531359,-90.97392828,9.0,3.0,0.5717614227581476,300.0
2088,34.27993475,-88.3606733,147.0,1.606557377,0.372733644978154,9150.0
2089,30.54020656,-88.64184064,120.0,1.103426666,1.4900825728658378,10875.0
2090,32.01922104,-89.11786866,80.0,1.340033501,0.5636140868256334,5970.0
2091,31.73397872,-91.03764977,39.0,2.208380521,0.4053229887082113,1766.0
2092,31.56884708,-89.8267099,56.0,1.584158416,0.7672974851384924,3535.0
2093,31.62257767,-89.168969,90.0,1.209378535,0.6543986872165076,7442.0
2094,32.75462946,-88.64105766,51.0,2.011041009,0.544991604694172,2536.0
2095,34.35687874,-89.48490961,187.0,1.01663586,0.21909816739359741,18394.0
2096,31.20572971,-89.5077704,168.0,0.7889916874,0.7405276670745166,21293.0
2097,32.40419769,-88.66229662,84.0,1.776083318,0.5543028457599026,4730.0
2098,31.55147224,-90.10841127,57.0,1.306141155,0.7672974851384924,4364.0
2099,32.7536828,-89.52402044,125.0,1.681689762,0.5252052174294942,7433.0
2100,34.2918775,-88.68149954,106.0,0.9684350695,0.25983484705616916,10945.0
2101,33.55545125,-90.29900733,181.0,2.128159906,0.43907623757148523,8505.0
2102,31.53288662,-90.45391915,164.0,1.610211095,0.4611904351025956,10185.0
2103,33.47386518,-88.4419153,117.0,1.205807167,0.09805203353909833,9703.0
2104,32.63389156,-90.03513564,106.0,1.137849856,0.22724550332611182,9316.0
2105,31.23132643,-89.8209217,143.0,1.687713915,0.5915478100228255,8473.0
2106,34.76216286,-89.50299462,185.0,1.578498294,0.11085499000447809,11720.0
2107,33.89236763,-88.4808438,110.0,1.711765585,0.13180528240237213,6426.0
2108,33.49419589,-89.61729103,83.0,2.332115763,0.4891241582997877,3559.0
2109,32.75339664,-89.11726492,82.0,1.995314646,0.5182217866301961,4110.0
2110,32.40021118,-89.11843336,102.0,1.466992665,0.4961075890990858,6953.0
2111,33.11009499,-88.56949061,51.0,1.450099517,0.5682697073584986,3517.0
2112,33.42491685,-88.87905132,173.0,1.299676959,0.10503546433839632,13311.0
2113,34.36398677,-89.95064249,179.0,1.46170178,0.32850524991593305,12246.0
2114,30.77090935,-89.58677275,96.0,1.641031506,1.1350915072348549,5850.0
2115,31.17161885,-88.99281835,65.0,1.778872469,1.015209278513572,3654.0
2116,31.17507789,-90.40392572,192.0,1.557682947,0.5612862765592005,12326.0
2117,34.226046,-89.03636807,156.0,1.258876695,0.19698396986248706,12392.0
2118,34.61810501,-88.51986294,112.0,1.119888011,0.3482916371806108,10001.0
2119,34.25157572,-90.28908,33.0,1.833333333,0.10503546433839632,1800.0
2120,32.26469147,-89.94537876,100.0,1.155573164,0.2575070367897366,8654.0
2121,32.4067041,-89.53789439,122.0,1.591650359,0.5019271147651674,7665.0
2122,32.88149103,-90.8159538,28.0,2.462620932,0.5496472252270372,1137.0
2123,31.91282117,-89.91716179,159.0,1.898734177,0.6381040153514788,8374.0
2124,32.01744532,-89.50644846,72.0,1.469387755,0.3494555423138273,4900.0
2125,30.79187949,-89.11547539,80.0,1.219884111,1.132763696968422,6558.0
2126,33.60192578,-90.58882684,132.0,1.957295374,0.22142597766003005,6744.0
2127,33.95339918,-90.1729398,65.0,1.722767029,0.33316087044879855,3773.0
2128,34.65133709,-89.94485778,155.0,1.80715868,0.21444254686073216,8577.0
2129,34.76872156,-88.90988194,115.0,1.308453749,0.21327864172751587,8789.0
2130,34.74023475,-88.23917219,123.0,1.6391258,0.051495828210444905,7504.0
2131,34.64967704,-90.37481167,50.0,1.664447403,-0.012518954116453726,3004.0
2132,34.49162015,-89.00776006,132.0,1.167315175,0.38553660144353363,11308.0
2133,31.14971548,-90.10446654,83.0,1.848552339,0.8091980699342805,4490.0
2134,32.35810271,-90.83352619,100.0,1.77322271,0.051495828210444905,5639.0
2135,33.28392041,-90.94196237,87.0,1.716068643,0.2237537879264629,5070.0
2136,31.64135687,-88.69573913,89.0,1.314817551,0.7638057697388433,6769.0
2137,33.61300486,-89.28392912,73.0,1.860346585,0.41463422977394204,3924.0
2138,31.16078225,-91.31018819,46.0,2.384655262,0.8534264649965013,1929.0
2139,33.08747908,-89.03391385,104.0,1.616915423,0.5135661660973306,6432.0
2140,34.02824175,-89.7076205,63.0,1.32269578,0.4728294864347589,4763.0
2141,32.77890365,-90.39656148,115.0,1.182276139,0.6287927742857481,9727.0
2142,40.19058551,-92.60078167,70.0,1.060124186,-0.2755615142233459,6603.0
2143,39.98492163,-94.80163024,64.0,1.148600144,-0.3861325018788979,5572.0
2144,40.43238737,-95.42970639,24.0,1.337792642,-0.21620235242931274,1794.0
2145,39.215877,-91.84242683,121.0,1.795252226,-0.39311593267819595,6740.0
2146,36.70978521,-93.82919888,150.0,1.916932907,-0.06955030564405418,7825.0
2147,37.50207671,-94.34757022,56.0,1.693889897,-0.19059643949855326,3306.0
2148,38.25271289,-94.34113157,102.0,2.33623454,-0.05558344404545811,4366.0
2149,38.29503305,-93.28756116,113.0,2.135702136,-0.3197899092855667,5291.0
2150,37.32449052,-90.02725304,47.0,1.475204018,-0.10097574424089534,3186.0
2151,38.99186229,-92.30723575,50.0,0.553165335,-0.3267733400848647,9039.0
2152,39.65816401,-94.80138942,74.0,1.166489926,-0.5258011178648585,6344.0
2153,36.71462476,-90.40421163,179.0,1.480195154,0.031709440945767185,12093.0
2154,39.65620858,-93.98308093,41.0,2.020699852,-0.5618821769945649,2029.0
2155,38.83674754,-91.92186505,143.0,1.010529291,-0.23598873969399048,14151.0
2156,38.02199522,-92.76083747,194.0,1.80750955,-0.1940881548982023,10733.0
2157,37.38489388,-89.6843587,95.0,1.160659743,-0.31047866821983605,8185.0
2158,39.42762566,-93.50626255,47.0,1.778282255,-0.20689111136358204,2643.0
2159,36.94160441,-90.96051322,24.0,1.416765053,0.08175736167406965,1694.0
2160,38.64789422,-94.353399,95.0,1.142606761,-0.13822070850381807,8314.0
2161,37.72391475,-93.85445441,60.0,1.647446458,-0.17546567276674088,3642.0
2162,39.51499357,-92.9629191,42.0,2.125506073,-0.36867392488065287,1976.0
2163,36.9711783,-93.18537118,107.0,1.146621127,-0.07886154670978487,9332.0
2164,40.41040752,-91.73661677,46.0,2.449414271,-0.19176034463176958,1878.0
2165,39.31132056,-94.41850862,85.0,1.230319457,-0.26741417829083153,6909.0
2166,39.6013098,-94.40465394,130.0,2.290345314,-0.5886519950585406,5676.0
2167,38.50455671,-92.27860244,89.0,1.273912488,-0.39777155321106134,6986.0
2168,38.844478,-92.80896081,80.0,1.700680272,-0.303495237420538,4704.0
2169,37.97663738,-91.30528104,116.0,1.800962583,-0.3081508579534033,6441.0
2170,37.431814,-93.8503345,47.0,2.63600673,-0.04976391837937645,1783.0
2171,37.6811355,-93.02127031,80.0,1.724509593,-0.1254177520384384,4639.0
2172,39.96145298,-93.98519678,32.0,1.602403605,-0.5188176870655604,1997.0
2173,39.89201062,-94.40476508,49.0,1.944444444,-0.5793407539928099,2520.0
2174,37.60663134,-91.50790473,90.0,2.312435766,-0.2115467318964474,3892.0
2175,36.9325593,-92.49905109,85.0,2.807133421,0.06197097440939193,3028.0
2176,36.27167174,-90.09122243,134.0,1.418589879,-0.24995560129258643,9446.0
2177,38.41127108,-91.07522826,89.0,1.328828097,-0.41406622507609003,6698.0
2178,38.43947277,-91.50847147,111.0,2.767389678,-0.220857972962178,4011.0
2179,40.21097916,-94.40944419,37.0,1.406844106,-0.4513111893390128,2630.0
2180,37.2575872,-93.34230916,102.0,1.353372662,-0.052091728645809174,7537.0
2181,40.11406587,-93.56509276,72.0,2.356792144,-0.3872964070121143,3055.0
2182,40.35570088,-93.99222144,34.0,1.411960133,-0.4687697663372579,2408.0
2183,38.38482826,-93.79293734,92.0,1.327178304,-0.2383165499604231,6932.0
2184,37.94163617,-93.3203037,59.0,2.5,-0.15567928550206317,2360.0
2185,40.09799248,-95.2163888,33.0,2.532617038,-0.5490792205291851,1303.0
2186,39.1435761,-92.69756691,35.0,1.214434421,-0.32910115035129744,2882.0
2187,36.77383887,-91.88683935,99.0,2.119585339,-0.0974840288412463,4671.0
2188,37.55487945,-90.7735296,48.0,1.824401368,-0.1417124239034671,2631.0
2189,39.01002188,-94.34724536,91.0,1.132691559,-0.1405485187702508,8034.0
2190,37.20351921,-94.34050458,104.0,1.420198377,-0.15335147523563053,7323.0
2191,38.25926778,-90.53870896,88.0,1.084996393,-0.15684319063527946,8111.0
2192,38.74719601,-93.80691168,150.0,1.040871556,-0.24180826536007213,14411.0
2193,39.0997,-94.5786,79.0,0.9614823886,-0.203399395963933,8216.0
2194,40.12699751,-92.14780832,15.0,1.284246575,-0.16382662143457755,1168.0
2195,37.65896829,-92.5888493,191.0,2.018174134,-0.14753194956954876,9464.0
2196,39.06986886,-93.78076396,143.0,1.578366446,-0.20223549083071668,9060.0
2197,37.10626634,-93.83293097,183.0,2.004820333,-0.1684822419674429,9128.0
2198,40.09673161,-91.72070156,43.0,1.303820497,-0.30582304768697066,3298.0
2199,39.05345619,-90.95588181,155.0,0.8538063237,-0.3593626838149222,18154.0
2200,39.87001769,-93.10704106,70.0,2.279387822,-0.5223094024652093,3071.0
2201,39.78110272,-93.54645978,107.0,2.437357631,-0.35703487354848956,4390.0
2202,39.83049768,-92.56453089,65.0,1.542111507,-0.36401830434778754,4215.0
2203,37.47865134,-90.3467143,59.0,1.408450704,-0.18012129329960624,4189.0
2204,38.16193985,-91.92249662,41.0,2.126556017,-0.30000352202088904,1928.0
2205,39.80601912,-91.62203062,130.0,1.350930063,-0.21503844729609634,9623.0
2206,36.62869595,-94.34867205,78.0,1.278478938,-0.022994100315400744,6101.0
2207,40.42212303,-93.5682959,16.0,1.816118048,-0.15218757010241413,881.0
2208,38.21450288,-92.42610898,127.0,1.828390441,-0.24762779102615382,6946.0
2209,36.82516239,-89.29505753,63.0,1.459684893,-0.42686918154146974,4316.0
2210,38.63571781,-92.57976951,60.0,1.398601399,-0.38962421727854696,4290.0
2211,39.49593978,-92.00043978,50.0,2.016942315,-0.29651180662124,2479.0
2212,38.94022054,-91.47000721,63.0,2.081956378,-0.317462099019134,3026.0
2213,38.4181765,-92.88791859,121.0,2.498967369,-0.29302009122159095,4842.0
2214,36.59666326,-89.66070007,90.0,1.525423729,-0.24297217049328845,5900.0
2215,36.90519407,-94.3394104,105.0,1.619822485,-0.2522834115590192,6482.0
2216,40.36079813,-94.88133008,50.0,0.6978367062,-0.7190093699787704,7165.0
2217,36.68710164,-91.4033755,41.0,1.723413199,-0.017174574649318975,2379.0
2218,38.46036182,-91.8613635,51.0,1.37987013,-0.306986952820187,3696.0
2219,36.64916339,-92.44459066,64.0,3.171456888,-0.05325563377902549,2018.0
2220,36.2130572,-89.78742322,86.0,2.363936229,-0.25111950642580283,3638.0
2221,37.70660776,-89.82741088,51.0,0.8228460794,-0.2743976090901296,6198.0
2222,38.72798918,-93.28471706,181.0,1.236001093,-0.43850823287363316,14644.0
2223,37.87736118,-91.79351727,90.0,2.063730529,-0.15451538036884685,4361.0
2224,39.34310674,-91.16980779,65.0,1.26878782,-0.5479153153959688,5123.0
2225,39.38154439,-94.77068479,106.0,0.8428083009,-0.2627585577579662,12577.0
2226,37.6162296,-93.39828174,119.0,1.224405803,-0.1428763290366834,9719.0
2227,37.82462075,-92.20783203,128.0,1.206977841,-0.10563136477376069,10605.0
2228,40.47942497,-93.02042674,26.0,2.231759657,-0.1347289931041691,1165.0
2229,39.52817427,-91.51838643,30.0,1.035911602,-0.2383165499604231,2896.0
2230,39.44007257,-92.4971374,110.0,1.562721978,-0.22667749862825978,7039.0
2231,39.3537468,-93.98905745,101.0,1.655737705,-0.2383165499604231,6100.0
2232,37.36085952,-90.97009925,27.0,1.985294118,-0.04161658244686216,1360.0
2233,36.65460667,-90.85990261,67.0,2.142628718,0.04451239741114683,3127.0
2234,39.13734288,-93.20259964,116.0,1.622831561,-0.4815727228026376,7148.0
2235,40.46921489,-92.52311943,26.0,2.985074627,-0.19757987029785135,871.0
2236,40.45214695,-92.14709064,18.0,2.189781022,-0.3547070632820568,822.0
2237,37.05588075,-89.56474493,168.0,1.245090047,-0.2522834115590192,13493.0
2238,37.15772072,-91.40190382,42.0,2.218700475,0.12598575673629056,1893.0
2239,39.79742518,-92.07634971,16.0,0.7948335817,-0.31862600415235043,2013.0
2240,38.77875681,-90.66662425,66.0,0.8761303532,-0.3011674271541053,7533.0
2241,38.03699437,-93.77631447,43.0,1.688923802,-0.15567928550206317,2546.0
2242,37.81214171,-90.47598685,95.0,1.394803163,-0.40591888914357566,6811.0
2243,38.6377004,-90.4458375,90.0,1.270911865,-0.25344731669223547,7082.0
2244,38.63555736,-90.24349225,82.0,1.131410429,-0.2115467318964474,7248.0
2245,37.89090059,-90.1949941,41.0,0.8727117923,-0.2394804550936394,4698.0
2246,36.85571651,-89.9444155,148.0,2.094240838,-0.30582304768697066,7067.0
2247,36.75000327,-93.45256475,128.0,1.872166155,-0.1580070957684959,6837.0
2248,40.2099105,-93.11150106,25.0,1.282051282,-0.27672541935656225,1950.0
2249,36.65465345,-93.04075153,103.0,1.572466056,-0.0718781159104869,6550.0
2250,37.31728859,-91.96564727,112.0,2.01511335,0.029381630679334456,5558.0
2251,37.8457799,-94.34127305,111.0,1.841101344,-0.16149881116814482,6029.0
2252,38.76529479,-91.16124662,112.0,1.14730588,-0.3616904940813549,9762.0
2253,37.96130078,-90.87948158,152.0,2.18705036,-0.26625027315761524,6950.0
2254,37.11303869,-90.46001416,57.0,1.987447699,0.017742579347171123,2868.0
2255,37.2813734,-92.876329,162.0,1.585282317,-0.22434968836182703,10219.0
2256,40.47945588,-94.42328751,5.0,0.904159132,-0.4198857507421717,553.0
2257,37.27029221,-92.46914488,93.0,2.054340623,0.08524907707371869,4527.0
2258,45.13434354,-112.8984694,32.0,1.30986492,-1.8922257442608386,2443.0
